"key","en","cs"
"the_climb_rotting_carcass_axe_dps_mythic.name","&e[Mythical] War Axe","&e[Mythical] Válečná sekera"
"the_climb_rotting_carcass_axe_dps_normal.lore[0]","&eA fine weapon for","&eVýborná zbraň na"
"the_climb_rotting_carcass_axe_dps_normal.lore[1]","&esplitting skulls.","&erozrážení lebek."
"the_climb_rotting_carcass_axe_dps_normal.name","&e[Normal] War Axe","&e[Normal] Válečná sekera"
"the_climb_rotting_carcass_drop_boots_hard.lore[0]","&bBalanced to perfection.","&bVyvážené k dokonalosti."
"the_climb_rotting_carcass_drop_boots_hard.name","&b[Hard] Boots of Balance","&b[Hard] Boty rovnováhy"
"the_climb_rotting_carcass_drop_boots_mythic.lore[0]","&bBalanced to perfection.","&bVyvážené k dokonalosti."
"the_climb_rotting_carcass_drop_boots_mythic.name","&b[Mythical] Boots of Balance","&b[Mythical] Boty rovnováhy"
"the_climb_rotting_carcass_drop_boots_normal.lore[0]","&bBalanced to perfection.","&bVyvážené k dokonalosti."
"the_climb_rotting_carcass_drop_boots_normal.name","&b[Normal] Boots of Balance","&b[Normal] Boty rovnováhy"
"the_climb_scythe_hard.lore[0]","&cUsed to harvest souls and","&cPoužívá se ke sklizni duší a"
"the_climb_scythe_hard.lore[1]","&ccommand the undead. Reeks","&covládání nemrtvých. Páchne"
"the_climb_scythe_hard.lore[2]","&cof dark magic.","&ctemnou magií."
"the_climb_scythe_hard.name","&c[Hard] Necromancer Sickle","&c[Hard] Nekromantův srp"
"the_climb_scythe_mythic.lore[0]","&cUsed to harvest souls and","&cPoužívá se ke sklizni duší a"
"the_climb_scythe_mythic.lore[1]","&ccommand the undead. Reeks","&covládání nemrtvých. Páchne"
"the_climb_scythe_mythic.lore[2]","&cof dark magic.","&ctemnou magií."
"the_climb_scythe_mythic.name","&c[Mythic] Necromancer Sickle","&c[Mythic] Nekromantův srp"
"the_climb_scythe_normal.lore[0]","&cUsed to harvest souls and","&cPoužívá se ke sklizni duší a"
"the_climb_scythe_normal.lore[1]","&ccommand the undead. Reeks","&covládání nemrtvých. Páchne"
"the_climb_scythe_normal.lore[2]","&cof dark magic.","&ctemnou magií."
"the_climb_scythe_normal.name","&c[Normal] Necromancer Sickle","&c[Normal] Nekromantův srp"
"the_climb_shambling_skeleton.name","$normalLevel &3Twisted Miner","$normalLevel &3Pokřivený horník"
"the_climb_shambling_skeleton.onDamageMessages[0]","Hurt, disable, collect, bring back.","Zraň, vyřaď, seber, přines zpět."
"the_climb_skeletal_shadow.name","$minibossLevel &5Soul Shadow","$minibossLevel &5Stín duše"
"the_climb_skeletal_shadow_drop_sword_dps_hard.lore[0]","&fThis blade has been fashioned","&fTato čepel byla vykována"
"the_climb_skeletal_shadow_drop_sword_dps_hard.lore[1]","&fout of a sharp white bone.","&fz ostré bílé kosti."
"the_climb_skeletal_shadow_drop_sword_dps_hard.name","&f[Hard] Bleached Bone Blade","&f[Hard] Čepel z bělené kosti"
"the_climb_skeletal_shadow_drop_sword_dps_mythic.lore[0]","&fThis blade has been fashioned","&fTato čepel byla vykována"
"the_climb_skeletal_shadow_drop_sword_dps_mythic.lore[1]","&fout of a sharp white bone.","&fz ostré bílé kosti."
"the_climb_skeletal_shadow_drop_sword_dps_mythic.name","&f[Mythical] Bleached Bone Blade","&f[Mythical] Čepel z bělené kosti"
"the_climb_skeletal_shadow_drop_sword_dps_normal.lore[0]","&fThis blade has been fashioned","&fTato čepel byla vykována"
"the_climb_skeletal_shadow_drop_sword_dps_normal.lore[1]","&fout of a sharp white bone.","&fz ostré bílé kosti."
"the_climb_skeletal_shadow_drop_sword_dps_normal.name","&f[Normal] Bleached Bone Blade","&f[Normal] Čepel z bělené kosti"
"the_climb_skeletal_shadow_ghast.name","$reinforcementLevel &aJeffrey","$reinforcementLevel &aJeffrey"
"the_climb_skeletal_shadow_p2.name","$minibossLevel &5Soul Shadow","$minibossLevel &5Stín duše"
"the_climb_skeletal_shadow_summon.name","$reinforcementLevel &fBleached Bones","$reinforcementLevel &fBělené kosti"
"the_climb_spear_hard.lore[0]","&cUsed to control wild beasts","&cPoužívá se k ovládání divokých bestií"
"the_climb_spear_hard.lore[1]","&cand unruly undead. Still","&ca neposlušných nemrtvých. Stále"
"the_climb_spear_hard.lore[2]","&cdripping with ancient blood.","&codkapává prastará krev."
"the_climb_spear_hard.name","&c[Hard] Beastmaster Lance","&c[Hard] Kopí Pána šelem"
"the_climb_spear_mythic.lore[0]","&cUsed to control wild beasts","&cPoužívá se k ovládání divokých bestií"
"the_climb_spear_mythic.lore[1]","&cand unruly undead. Still","&ca neposlušných nemrtvých. Stále"
"the_climb_spear_mythic.lore[2]","&cdripping with ancient blood.","&codkapává prastará krev."
"the_climb_spear_mythic.name","&c[Mythic] Beastmaster Lance","&c[Mythic] Kopí Pána šelem"
"the_climb_spear_normal.lore[0]","&cUsed to control wild beasts","&cPoužívá se k ovládání divokých bestií"
"the_climb_spear_normal.lore[1]","&cand unruly undead. Still","&ca neposlušných nemrtvých. Stále"
"the_climb_spear_normal.lore[2]","&cdripping with ancient blood.","&codkapává prastará krev."
"the_climb_spear_normal.name","&c[Normal] Beastmaster Lance","&c[Normal] Kopí Pána šelem"
"the_climb_stray_drop_boots_dps_hard.lore[0]","&bOffers decent protection","&bNabízí slušnou ochranu"
"the_climb_stray_drop_boots_dps_hard.lore[1]","&beven though taken from a corpse.","&bi když je to vzaté z mrtvoly."
"the_climb_stray_drop_boots_dps_hard.name","&b[Hard] Frostbite Boots","&b[Hard] Omrzlinové boty"
"the_climb_stray_drop_boots_dps_mythic.lore[0]","&bOffers decent protection","&bNabízí slušnou ochranu"
"the_climb_stray_drop_boots_dps_mythic.lore[1]","&beven though taken from a corpse.","&bi když je to vzaté z mrtvoly."
"the_climb_stray_drop_boots_dps_mythic.name","&b[Mythical] Frostbite Boots","&b[Mythical] Omrzlinové boty"
"the_climb_stray_drop_boots_dps_normal.lore[0]","&bOffers decent protection","&bNabízí slušnou ochranu"
"the_climb_stray_drop_boots_dps_normal.lore[1]","&beven though taken from a corpse.","&bi když je to vzaté z mrtvoly."
"the_climb_stray_drop_boots_dps_normal.name","&b[Normal] Frostbite Boots","&b[Normal] Omrzlinové boty"
"the_climb_stray_drop_bow_dps_hard.lore[0]","&bTiny icicles cover this bow.","&bTento luk pokrývají drobné rampouchy."
"the_climb_stray_drop_bow_dps_hard.name","&b[Hard] Frostbite Bow","&b[Hard] Omrzlinový luk"
"the_climb_stray_drop_bow_dps_mythic.lore[0]","&bTiny icicles cover this bow.","&bTento luk pokrývají drobné rampouchy."
"the_climb_stray_drop_bow_dps_mythic.name","&b[Mythical] Frostbite Bow","&b[Mythical] Omrzlinový luk"
"the_climb_stray_drop_bow_dps_normal.lore[0]","&bTiny icicles cover this bow.","&bTento luk pokrývají drobné rampouchy."
"the_climb_stray_drop_bow_dps_normal.name","&b[Normal] Frostbite Bow","&b[Normal] Omrzlinový luk"
"the_climb_stray_drop_chestplate_tank_hard.lore[0]","&bOffers good protection","&bNabízí dobrou ochranu"
"the_climb_stray_drop_chestplate_tank_hard.lore[1]","&beven though taken from a corpse.","&bi když je to vzaté z mrtvoly."
"the_climb_stray_drop_chestplate_tank_hard.name","&b[Hard] Frostbite Chestplate","&b[Hard] Omrzlinový hrudní plát"
"the_climb_stray_drop_chestplate_tank_mythic.lore[0]","&bOffers good protection","&bNabízí dobrou ochranu"
"the_climb_stray_drop_chestplate_tank_mythic.lore[1]","&beven though taken from a corpse.","&bi když je to vzaté z mrtvoly."
"the_climb_stray_drop_chestplate_tank_mythic.name","&b[Mythical] Frostbite Chestplate","&b[Mythical] Omrzlinový hrudní plát"
"the_climb_stray_drop_chestplate_tank_normal.lore[0]","&bOffers good protection","&bNabízí dobrou ochranu"
"the_climb_stray_drop_chestplate_tank_normal.lore[1]","&beven though taken from a corpse.","&bi když je to vzaté z mrtvoly."
"the_climb_stray_drop_chestplate_tank_normal.name","&b[Normal] Frostbite Chestplate","&b[Normal] Omrzlinový hrudní plát"
"the_climb_stray_drop_helmet_dps_hard.lore[0]","&bOffers decent protection","&bNabízí slušnou ochranu"
"the_climb_stray_drop_helmet_dps_hard.lore[1]","&beven though taken from a corpse.","&bi když je vzato z mrtvoly."
"the_climb_stray_drop_helmet_dps_hard.name","&b[Hard] Frostbite Helmet","&b[Hard] Omrzlinová přilba"
"the_climb_stray_drop_helmet_dps_mythic.lore[0]","&bOffers decent protection","&bNabízí slušnou ochranu"
"the_climb_stray_drop_helmet_dps_mythic.lore[1]","&beven though taken from a corpse.","&bi když je vzato z mrtvoly."
"the_climb_stray_drop_helmet_dps_mythic.name","&b[Mythical] Frostbite Helmet","&b[Mytická] Omrzlinová přilba"
"the_climb_stray_drop_helmet_dps_normal.lore[0]","&bOffers decent protection","&bNabízí slušnou ochranu"
"the_climb_stray_drop_helmet_dps_normal.lore[1]","&beven though taken from a corpse.","&bi když je vzato z mrtvoly."
"the_climb_stray_drop_helmet_dps_normal.name","&b[Normal] Frostbite Helmet","&b[Normální] Omrzlinová přilba"
"the_climb_stray_drop_leggings_tank_hard.lore[0]","&bOffers good protection","&bNabízí dobrou ochranu"
"the_climb_stray_drop_leggings_tank_hard.lore[1]","&beven though taken from a corpse.","&bi když je vzato z mrtvoly."
"the_climb_stray_drop_leggings_tank_hard.name","&b[Hard] Frostbite Leggings","&b[Těžké] Omrzlinové kalhoty"
"the_climb_stray_drop_leggings_tank_mythic.lore[0]","&bOffers good protection","&bNabízí dobrou ochranu"
"the_climb_stray_drop_leggings_tank_mythic.lore[1]","&beven though taken from a corpse.","&bi když je vzato z mrtvoly."
"the_climb_stray_drop_leggings_tank_mythic.name","&b[Mythical] Frostbite Leggings","&b[Mytické] Omrzlinové kalhoty"
"the_climb_stray_drop_leggings_tank_normal.lore[0]","&bOffers good protection","&bNabízí dobrou ochranu"
"the_climb_stray_drop_leggings_tank_normal.lore[1]","&beven though taken from a corpse.","&bi když je vzato z mrtvoly."
"the_climb_stray_drop_leggings_tank_normal.name","&b[Normal] Frostbite Leggings","&b[Normální] Omrzlinové kalhoty"
"the_climb_stray_drop_sword_dps_hard.lore[0]","&bCold to the touch.","&bStudený na dotek."
"the_climb_stray_drop_sword_dps_hard.name","&b[Hard] Frostbite Sword","&b[Těžký] Omrzlinový meč"
"the_climb_stray_drop_sword_dps_mythic.lore[0]","&bCold to the touch.","&bStudený na dotek."
"the_climb_stray_drop_sword_dps_mythic.name","&b[Mythical] Frostbite Sword","&b[Mytický] Omrzlinový meč"
"the_climb_stray_drop_sword_dps_normal.lore[0]","&bCold to the touch.","&bStudený na dotek."
"the_climb_stray_drop_sword_dps_normal.name","&b[Normal] Frostbite Sword","&b[Normální] Omrzlinový meč"
"the_climb_sword_hard.lore[0]","&cA sword that refuses to rust","&cMeč, který odmítá rezavět"
"the_climb_sword_hard.lore[1]","&cdespite centuries of decay.","&cnavzdory staletím rozkladu."
"the_climb_sword_hard.lore[2]","&cIt whispers in the dark.","&cŠeptá ve tmě."
"the_climb_sword_hard.name","&c[Hard] Cursed Blade","&c[Těžký] Prokletá čepel"
"the_climb_sword_mythic.lore[0]","&cA sword that refuses to rust","&cMeč, který odmítá rezavět"
"the_climb_sword_mythic.lore[1]","&cdespite centuries of decay.","&cnavzdory staletím rozkladu."
"the_climb_sword_mythic.lore[2]","&cIt whispers in the dark.","&cŠeptá ve tmě."
"the_climb_sword_mythic.name","&c[Mythic] Cursed Blade","&c[Mytická] Prokletá čepel"
"the_climb_sword_normal.lore[0]","&cA sword that refuses to rust","&cMeč, který odmítá rezavět"
"the_climb_sword_normal.lore[1]","&cdespite centuries of decay.","&cnavzdory staletím rozkladu."
"the_climb_sword_normal.lore[2]","&cIt whispers in the dark.","&cŠeptá ve tmě."
"the_climb_sword_normal.name","&c[Normal] Cursed Blade","&c[Normální] Prokletá čepel"
"the_climb_teleporter.greetings[0]","",""
"the_climb_teleporter.name","<g:#6A6A6A:#7A7A7A>Miner Regulus</g>","<g:#6A6A6A:#7A7A7A>Horník Regulus</g>"
"the_climb_teleporter.role","<g:#5A5A5A:#6A6A6A><The Climb></g>","<g:#5A5A5A:#6A6A6A><The Climb></g>"
"the_climb_undead.name","$normalLevel &4Undead Villager","$normalLevel &4Nemrtvý vesničan"
"the_climb_undead.onDamageMessages[0]","Your wish is my command, Soulweaver.","Tvoje přání je můj rozkaz, Soulweaver."
"the_climb_undead.onDamageMessages[1]","Need more glowing ones.","Potřebuji víc zářících."
"the_climb_undead.onDamageMessages[2]","If there is no glow, then kill them all.","Pokud není žádný svit, zničte je všechny."
"the_climb_undead_beastmaster.name","$bossLevel &cUndead Beastmaster","$bossLevel &cNemrtvý Pán bestií"
"the_climb_undead_beastmaster_mount.name","$reinforcementLevel &dUndead Beast","$reinforcementLevel &dNemrtvá bestie"
"the_climb_undead_beastmaster_mount_p2.name","$reinforcementLevel &dUndead Beast","$reinforcementLevel &dNemrtvá bestie"
"the_climb_undead_beastmaster_p2.name","$bossLevel &cUndead Beastmaster","$bossLevel &cNemrtvý Pán bestií"
"the_climb_undead_beastmaster_p3.name","$bossLevel &cUndead Beastmaster","$bossLevel &cNemrtvý Pán bestií"
"the_climb_undead_beastmaster_p4.deathMessages[0]","Soul Weaver I have failed you.","Soul Weaver, selhal jsem."
"the_climb_undead_beastmaster_p4.name","$bossLevel &cUndead Beastmaster","$bossLevel &cNemrtvý Pán bestií"
"the_climb_undead_beastmaster_summon_p4.name","$reinforcementLevel &dResurrected Beast","$reinforcementLevel &dVzkříšená bestie"
"the_climb_undead_bruiser.name","$normalLevel &4Undead Bruiser","$normalLevel &4Nemrtvý rváč"
"the_climb_undead_bruiser.onDamageMessages[0]","Your wish is my command, Soulweaver.","Tvoje přání je můj rozkaz, Soulweaver."
"the_climb_undead_bruiser.onDamageMessages[1]","Need more glowing ones.","Potřebujeme více svítících."
"the_climb_undead_bruiser.onDamageMessages[2]","If there is no glow, then kill them all.","Pokud není žádná záře, zlikvidujte je všechny."
"the_climb_undead_drop_boots_dps_hard.lore[0]","&4Retrieved from the walking corpse.","&4Získáno z pochodujícího mrtvoly."
"the_climb_undead_drop_boots_dps_hard.name","&4[Hard] Undead's Boots","&4[Těžké] Boty nemrtvého"
"the_climb_undead_drop_boots_dps_mythic.lore[0]","&4Retrieved from the walking corpse.","&4Získáno z pochodujícího mrtvoly."
"the_climb_undead_drop_boots_dps_mythic.name","&4[Mythical] Undead's Boots","&4[Mytické] Boty nemrtvého"
"the_climb_undead_drop_boots_dps_normal.lore[0]","&4Retrieved from the walking corpse.","&4Získáno z pochodujícího mrtvoly."
"the_climb_undead_drop_boots_dps_normal.name","&4[Normal] Undead's Boots","&4[Normální] Boty nemrtvého"
"the_climb_undead_drop_boots_tank_hard.lore[0]","&eRetrieved from the walking corpse.","&eZískáno z pochodujícího mrtvoly."
"the_climb_undead_drop_boots_tank_hard.name","&e[Hard] Undead's Footwear","&e[Těžká] Obuv nemrtvého"
"the_climb_undead_drop_boots_tank_mythic.lore[0]","&eRetrieved from the walking corpse.","&eZískáno z pochodujícího mrtvoly."
"the_climb_undead_drop_boots_tank_mythic.name","&e[Mythical] Undead's Footwear","&e[Mytická] Obuv nemrtvého"
"the_climb_undead_drop_boots_tank_normal.lore[0]","&eRetrieved from the walking corpse.","&eZískáno z pochodujícího mrtvoly."
"the_climb_undead_drop_boots_tank_normal.name","&e[Normal] Undead's Footwear","&e[Normální] Obuv nemrtvého"
"the_climb_undead_drop_chestplate_dps_hard.lore[0]","&4Retrieved from the walking corpse.","&4Získáno z pochodujícího mrtvoly."
"the_climb_undead_drop_chestplate_dps_hard.name","&4[Hard] Undead's Chestplate","&4[Těžký] Hrudní plát nemrtvého"
"the_climb_undead_drop_chestplate_dps_mythic.lore[0]","&4Retrieved from the walking corpse.","&4Získáno z pochodujícího mrtvoly."
"the_climb_undead_drop_chestplate_dps_mythic.name","&4[Mythical] Undead's Chestplate","&4[Mytický] Hrudní plát nemrtvého"
"the_climb_undead_drop_chestplate_dps_normal.lore[0]","&4Retrieved from the walking corpse.","&4Získáno z pochodujícího mrtvoly."
"the_climb_undead_drop_chestplate_dps_normal.name","&4[Normal] Undead's Chestplate","&4[Normální] Hrudní plát nemrtvého"
"the_climb_undead_drop_chestplate_tank_hard.lore[0]","&eRetrieved from the walking corpse.","&eZískáno z pochodujícího mrtvoly."
"the_climb_undead_drop_chestplate_tank_hard.name","&e[Hard] Undead's Armor","&e[Těžká] Zbroj nemrtvého"
"the_climb_undead_drop_chestplate_tank_mythic.lore[0]","&eRetrieved from the walking corpse.","&eZískáno z pochodujícího mrtvoly."
"the_climb_undead_drop_chestplate_tank_mythic.name","&e[Mythical] Undead's Armor","&e[Mytická] Zbroj nemrtvého"
"the_climb_undead_drop_chestplate_tank_normal.lore[0]","&eRetrieved from the walking corpse.","&eZískáno z pochodujícího mrtvoly."
"the_climb_undead_drop_chestplate_tank_normal.name","&e[Normal] Undead's Armor","&e[Normální] Zbroj nemrtvého"
"the_climb_undead_drop_helmet_dps_hard.lore[0]","&4Retrieved from the walking corpse.","&4Získáno z pochodujícího mrtvoly."
"the_climb_undead_drop_helmet_dps_hard.name","&4[Hard] Undead's Helmet","&4[Těžká] Přilba nemrtvého"
"the_climb_undead_drop_helmet_dps_mythic.lore[0]","&4Retrieved from the walking corpse.","&4Získáno z pochodujícího mrtvoly."
"the_climb_undead_drop_helmet_dps_mythic.name","&4[Mythical] Undead's Helmet","&4[Mytická] Přilba nemrtvého"
"the_climb_undead_drop_helmet_dps_normal.lore[0]","&4Retrieved from the walking corpse.","&4Získáno z pochodujícího mrtvoly."
"the_climb_undead_drop_helmet_dps_normal.name","&4[Normal] Undead's Helmet","&4[Normální] Přilba nemrtvého"
